0.000000	2.000000	-603.642292	-288.486533	-1399.534142	-1296.623315
0.000000	2.000000	-817.304647	-471.885617	-1681.161698	-1746.568808
0.000000	2.000000	-725.127332	-437.972204	-1766.719389	-1922.938750
0.000000	2.000000	-397.169895	-83.510096	-2237.198804	-2187.746107
0.000000	2.000000	-285.814374	72.402593	-2034.144676	-1971.770624
0.000000	2.000000	-517.742400	-231.368911	-1569.323730	-1763.865846
0.000000	2.000000	-123.240923	159.807795	-2052.380428	-2068.536796
0.000000	2.000000	-564.545378	-227.010057	-2306.476711	-2186.489500
0.000000	2.000000	-457.127972	-144.328349	-2437.105806	-2605.749115
0.000000	2.000000	-858.497775	-598.875790	-2874.068237	-2979.282843
0.000000	2.000000	-516.130503	-208.929511	-3309.860079	-3214.357994
0.000000	2.000000	-725.327417	-419.614905	-3603.791907	-3673.320387
0.000000	2.000000	-622.177236	-358.949988	-3669.737563	-3840.232122
0.000000	2.000000	-313.929072	-17.674767	-3187.842104	-4133.253283
0.000000	2.000000	-218.378368	125.383886	-2981.264990	-3902.550075
0.000000	2.000000	-450.134359	-174.804794	-2510.785575	-3690.273353
0.000000	2.000000	-86.307541	188.513397	-2025.531686	-4014.589998
0.000000	2.000000	-553.967071	-231.338992	-2318.070400	-4155.348612
0.000000	2.000000	-501.069926	-187.081015	-2474.033578	-4588.038208
0.000000	2.000000	-934.655227	-646.811957	-2922.264328	-4957.626341
0.000000	2.000000	-581.834936	-262.090319	-3342.965674	-5188.299630
0.000000	2.000000	-796.780076	-460.860392	-3624.884942	-5640.257190
0.000000	2.000000	-693.424201	-413.374882	-3697.902749	-5799.812542
0.000000	2.000000	-357.463378	-61.070696	-4175.899362	-6079.160629
0.000000	2.000000	-221.723709	120.916575	-3932.559032	-5852.174881
0.000000	2.000000	-462.290903	-179.810650	-3492.428906	-5668.672950
0.000000	2.000000	-94.525971	190.299199	-3016.584605	-6009.654589
0.000000	2.000000	-555.352704	-211.912081	-3293.913146	-6123.111934
0.000000	2.000000	-477.686202	-148.378661	-3457.139210	-6564.867046
0.000000	2.000000	-923.108286	332.114336	-3912.378532	-6930.341290
0.000000	2.000000	-607.660815	699.232265	-4348.851036	-7158.557465
0.000000	2.000000	-835.235597	499.579576	-4642.435052	-7619.565583
0.000000	2.000000	-760.130926	500.593089	-4736.624433	-7790.658526
0.000000	2.000000	-456.752112	846.071957	-4257.720894	-8092.389914
0.000000	2.000000	-351.754420	997.605224	-4041.648174	-7858.320796
0.000000	2.000000	-589.464332	697.917690	-3585.069967	-7653.030207
0.000000	2.000000	-212.334690	1061.374258	-4073.295207	-7986.902296
0.000000	2.000000	-660.916990	658.220522	-4337.661255	-8111.227790
0.000000	2.000000	-586.511681	731.040114	-4471.854476	-8542.167112
0.000000	2.000000	-1023.421753	254.273928	-4943.235206	-8927.391768
0.000000	2.000000	-673.058575	639.870703	-5373.293782	-9172.878801
0.000000	2.000000	-883.459737	447.226586	-5646.760876	-9617.906326
0.000000	2.000000	-803.122946	463.891581	-5735.830333	-9793.187957
0.000000	2.000000	-496.591396	789.178729	-5262.461846	-10091.957345
0.000000	2.000000	-386.810373	950.944362	-5041.164486	-9856.261370
0.000000	2.000000	-677.712881	630.896813	-4616.663402	-9670.410781
0.000000	2.000000	-316.358137	973.451080	-4147.973530	-10010.446225
0.000000	2.000000	169.748449	537.737775	-4436.402094	-10147.547218
0.000000	2.000000	226.134921	552.027933	-4616.311851	-10610.126093
0.000000	2.000000	674.161846	987.062446	-4145.613653	-11017.909825
0.000000	2.000000	980.237128	1345.342991	-4612.962771	-11278.348978
0.000000	2.000000	795.880630	1188.205485	-4849.322578	-11692.735503
0.000000	2.000000	912.887140	1238.376243	-4912.362332	-11859.142352
0.000000	2.000000	1249.753018	1601.776712	-5397.835005	-12147.537257
0.000000	2.000000	1373.861598	1764.929847	-5185.404948	-11920.125160
0.000000	2.000000	1073.788856	1394.868617	-4766.072405	-11750.685253
0.000000	2.000000	1464.494334	1790.353687	-5223.215336	-12037.864691
0.000000	2.000000	1124.765562	1515.171848	-5404.170396	-12104.098319
0.000000	2.000000	1310.675989	1662.202275	-5485.776883	-12493.708007
0.000000	2.000000	913.835204	1214.139821	-5913.748594	-12848.287921
0.000000	2.000000	1308.389040	1645.621429	-6320.683368	-13070.486598
0.000000	2.000000	1159.913142	1526.974973	-6561.534795	-13491.978932
0.000000	2.000000	1259.345862	1543.729724	-6644.074387	-13675.578101
0.000000	2.000000	1579.232595	1882.925561	-7133.709569	-13962.125496
0.000000	2.000000	1734.976988	2096.212055	-6877.567561	-13702.262287
0.000000	2.000000	1480.220613	1771.224099	-6444.965854	-13516.336901
0.000000	2.000000	1843.235872	2138.835695	-5964.308302	-13849.288974
0.000000	2.000000	1412.657451	1753.450224	-6213.265962	-13950.692622
0.000000	2.000000	1512.213587	1830.514603	-6353.626277	-14384.287273
0.000000	2.000000	1051.252218	2302.805999	-6827.494041	-14767.914990
0.000000	2.000000	1406.275311	2683.099596	-7244.735979	-14986.276529
0.000000	2.000000	1244.313334	2567.744251	-7497.970215	-15427.190164
0.000000	2.000000	1295.744438	2545.114117	-7615.661127	-15624.454928
0.000000	2.000000	1603.805607	2882.036094	-7129.711616	-15916.111026
0.000000	2.000000	1777.456642	3097.244897	-6864.851902	-15653.641107
0.000000	2.000000	1491.741375	2763.516794	-6449.513572	-15473.778098
0.000000	2.000000	1854.678096	3127.463289	-5960.056035	-15794.983146
0.000000	2.000000	1422.289563	2722.843512	-6211.358613	-15899.539529
0.000000	2.000000	1517.982383	2800.779288	-6370.167855	-16335.258443
0.000000	2.000000	1040.958144	3271.009999	-6844.877096	-16730.872540
0.000000	2.000000	1386.321075	3669.139179	-7264.785583	-16957.170147
0.000000	2.000000	1223.869171	3529.923273	-7510.768153	-17388.266545
0.000000	2.000000	1271.190125	3517.506805	-7641.432778	-17598.157210
0.000000	2.000000	1576.786700	3827.968990	-7153.471201	-17883.036609
0.000000	2.000000	1750.007646	4048.454792	-6894.400851	-17624.878795
0.000000	2.000000	1457.399744	3706.712083	-6465.247331	-17447.749653
0.000000	2.000000	1829.645076	4065.897685	-6000.835904	-17772.058818
0.000000	2.000000	1390.621960	3681.742641	-6244.853157	-17882.651400
0.000000	2.000000	1465.951025	3762.920910	-6391.676019	-18320.412299
0.000000	2.000000	1015.981222	4211.778093	-6871.621120	-18709.769544
0.000000	2.000000	1343.609548	4616.354860	-7288.010362	-18935.558524
0.000000	2.000000	1200.141376	4481.877407	-7539.782297	-19369.089597
0.000000	2.000000	1244.021622	4464.434514	-7658.561519	-19570.030681
0.000000	2.000000	1543.208008	4794.976222	-7174.941966	-19865.120007
0.000000	2.000000	1724.892348	5011.647326	-6901.420643	-19592.728134
0.000000	2.000000	1432.606077	4673.431343	-6487.761529	-19419.507188
0.000000	2.000000	1800.647762	5027.515721	-6014.849310	-19742.462509
0.000000	2.000000	1363.588093	4655.732267	-6248.103130	-19850.414721
0.000000	2.000000	1453.005361	4730.504087	-6388.889794	-20286.017698
0.000000	2.000000	981.284300	5199.339815	-6877.294549	-20670.019406
